1408.46;63.65;-112.90266;2;Window;-27.55;-166;250;1;1;0;7;75;0
1408.46;63.65;-112.90266;2;Catwalk;-32;-162.3;250;0;0;0;0;0;0
1455.96875;-104.03125;-147.96875;2;Window;-25;-169.55;250;1;1;0;20;85;0
-253.97;-2134.08;-172.95;2;Triple Boxes (Oneway);10;113.65;75;0;0;0;0;0;0
-253.97;-2134.08;-172.95;2;Stairs;-77.169998168945;113.31999969482;250;0;0;0;0;450;0
1148.4000244141;-1183.9599609375;-205.57000732422;2;Stairs;-43.6;-164.8;250;0;0;0;0;0;0
1148.4000244141;-1183.9599609375;-205.57000732422;2;Short;-32.25;153.78999328613;250;0;1;0;5;450;0
1066;-1032;-260.17;2;CT (Anti-sniper);-29.7;-144.8;250;0;1;0;0;0;0
871.53;-1036;-251.96875;2;CT (Anti-sniper);-14.1;-142.2;250;0;1;0;0;0;0
815.96;-1457.56;-108.96;2;Conector + Jungle;-28.16;-175.27;250;0;0;0;0;0;0
761.39;-1212;-108.96;2;Conector;-52.27;-174.78;250;0;0;0;0;0;0
1338.59;-916.53;-167.96;2;Firebox;-35.5;-150;250;0;1;0;0;0;0
1382.45;-629.91;-167.96;2;Site;-19;-140.56;250;0;1;0;2;0;0
1239.99;-1023.97;-258.97;2;Site;-18.38;-149.65;250;0;1;0;0;0;0
1239.59;-1159.774;-246.383;2;Jungle;-47;-172.3;250;0;1;0;0;0;0
-784;623.97;-75.968;2;Kitchen Door;-61;-151.5;250;0;1;0;0;0;0
-784;623.97;-75.968;2;Bombsite B (Far);-56.799999237061;-158.05999755859;250;0;0;0;0;450;0
-595.41;520;-83.02;2;Balcony;-50.2;171.48;250;0;0;0;0;0;0
-1120;-796;-167.97;2;Window (Oneway);8.23;85.8;250;0;0;0;0;0;0
-148.03125;353.01239013672;-34.427696228027;2;Alley to B Default;-46;178.95;250;0;1;0;0;0;0
-148.03125;353.01239013672;-34.427696228027;2;Bench;-47.479999542236;178.94999694824;50;0;1;0;0;450;0
-148.03125;353.01239013672;-34.427696228027;2;Balcony;-55.829998016357;167.44999694824;250;0;1;0;0;450;0
-148.03125;353.01239013672;-34.427696228027;2;Ninja;-60.369998931885;-179.83999633789;250;0;1;0;0;450;0
1257.86;-871.97;-143.97;2;T Spawn to CT;-21.82;-144.34;250;0;1;0;0;0;0
-190.94;696;-71.97;2;Alley to Truck;-21;179.6;250;0;1;0;0;0;0
-1208.4221191406;-875.61444091797;-167.96875;2;Window (Oneway);-48.214;66.405;250;0;0;0;0;0;0
-160;887.97;-135.33;2;Kitchen Window;-50.38;-146.49;250;0;1;0;0;0;0
-160;887.97;-135.33;2;Kitchen Door;-43;-152.88;250;0;1;0;0;0;0
-160;887.97;-135.33;2;B Short;-44.5582;-134.517;250;0;0;0;0;0;0
-160;887.97;-135.33;2;Catwalk;-69.599998474121;-120.61000061035;250;0;1;0;0;450;0
-160;887.97;-135.33;2;Window;-54.860000610352;-120.6000213623;250;0;1;0;0;450;0
-160;887.97;-135.33;2;Bombsite B;-58.859996795654;-159.50999450684;250;0;1;0;0;450;0
-160;887.97;-135.33;2;Jungle;-36.5;-101.4700012207;250;0;1;0;0;450;0
936.03997802734;-1032.0100097656;-257.94744873047;2;CT;-12.779999732971;-143.91999816895;250;0;1;0;0;450;0
-292.95700073242;651.05499267578;-79.906196594238;2;Bombsite B;-38.379997253418;-168.91000366211;250;0;0;0;0;450;0
399.96899414063;-17.062000274658;-199.76400756836;2;Short;-47.090000152588;-174.25;250;0;0;0;0;450;0
1135.9699707031;647.97601318359;-261.32901000977;2;Connector;-28.569999694824;-140.2799987793;250;0;1;0;0;450;0
1135.9699707031;647.97601318359;-261.32901000977;2;Short;-40.809940338135;-156.64999389648;250;0;1;0;0;450;0
-539.64898681641;520.03100585938;-81.256698608398;2;Bench;-41.709999084473;-178.88999938965;250;0;0;0;0;450;0
-903.96899414063;-376.03100585938;-158.42599487305;2;Palace;-17.029998779297;-60.069999694824;250;0;1;0;0;450;0
398.96899414063;174.52600097656;-248.86700439453;2;Connector;-47.129997253418;-136.78999328613;250;0;0;0;0;450;0
360.07998657227;-691.96997070313;-162.5;2;Window;-32.529998779297;177.89999389648;50;0;0;0;0;450;0
360.07998657227;-691.96997070313;-162.5;2;Short;-23.5;162.36000061035;50;0;0;0;4;450;0
360.07998657227;-691.96997070313;-162.5;2;Mid to connector A;-47.67936706543;-153.37899780273;250;0;0;0;0;0;0
-807.96997070313;-1235.9699707031;-167.9700012207;2;Underpass;6.9400000572205;48.200000762939;50;1;0;0;4;450;0
-552.36999511719;-1309.0300292969;-163.9700012207;2;A Ramp;-77.319999694824;-17.639999389648;50;0;1;0;4;450;0
-1872.5400390625;-247.9700012207;-163.90744018555;2;Kitchen;15.699999809265;-141.91999816895;250;0;0;0;0;450;0
-1119.9699707031;-1527.0400390625;-156.0174407959;2;A Ramp;-12.789999961853;-0.6599999666214;250;0;0;0;0;450;0
-1710.9699707031;-1489.3299560547;-257.91000366211;2;A Ramp;-56.860000610352;-1.1999999284744;250;0;1;0;0;450;0
-2026.3599853516;-2029.9699707031;-299.06744384766;2;Bombsite B;-29.429998397827;86.930000305176;250;0;1;0;0;450;0
-1071.9699707031;-380.0299987793;-263.9700012207;2;Tetris;-22.64999961853;-49.850032806396;250;1;1;0;0;450;0
-91.089996337891;-1418.0300292969;-115.9700012207;2;Stairs;-31.760000228882;-62.53999710083;250;1;1;0;0;450;0
-91.089996337891;-1418.0300292969;-115.9700012207;2;CT;-28.219999313354;-114.37999725342;250;0;0;0;11;450;0
496.0299987793;679.96997070313;-135.9700012207;2;B Arch;-45.700000762939;-165.33000183105;250;0;1;0;0;80;0
1422.9899902344;34.830001831055;-167.9700012207;2;Window;-26.159999847412;-166.36000061035;250;1;1;0;8;80;0
-1710.9699707031;-1208.0300292969;-255.08000183105;2;Alley;-44.5;67.430000305176;250;0;1;0;0;80;0
1127.9799804688;-1208;-108.9700012207;2;Window;-26.369998931885;166.50999450684;250;1;1;0;0;25;0
1398.9699707031;-1255.9699707031;-167.9700012207;2;Bombsite B;-32.290000915527;159.59999084473;250;1;1;0;25;450;0
1398.9699707031;-1255.9699707031;-167.9700012207;2;Bombsite B;-41.430000305176;155.19999694824;250;1;1;0;25;450;0
-1711.9699707031;-761.03002929688;-167.9700012207;2;Palace;-32.659999847412;-38.860000610352;250;0;1;0;0;450;0
1422.9899902344;-248.00999450684;-167.9700012207;2;Balcony;-52.584922790527;162.58317565918;250;1;1;0;45;450;0
1422.9899902344;-248.00999450684;-167.9700012207;2;T Spawn to Window;-44.999145507813;-172.46743774414;250;1;1;1;6;450;0
-1120.0300292969;-456;-167.9700012207;2;Window (Oneway);54.419998168945;-81.430000305176;250;0;0;0;0;450;0
-2031.96875;-1960.5823974609;-300.43115234375;2;CT To B Default;-45.853649139404;91.373474121094;250;1;1;0;2;61;0
-2031.996948;-1766.466064;-300.3618164;2;CT Spawn Ramp (Oneway);-49.905143737793;0.18639259040356;800;0;1;0;0;0;0
-261.46591186523;-1547.8830566406;-167.96875;2;Sandwich to Jungle-Connector;-41.225528717041;-6.4894714355469;250;0;1;1;0;0;0
-6.77703332901;-1811.96875;-110.97956085205;2;Under-Connector;-35.762424468994;125.03215026855;250;0;1;0;9;0;0
-992.01495361328;-1304.8190917969;-156.12178039551;2;Up Connector;-35.233238220215;-117.758644104;250;0;0;0;0;0;0
173.3214263916;-935.18218994141;-158.28930664063;2;Connector;-13.255187034607;126.553855896;250;1;0;0;3;450;0
392.95791625977;337.86721801758;-251.96875;2;Top Mid to Jungle;-35.288311004639;-124.0238571167;250;0;1;0;0;0;0
495.92239379883;583.53942871094;-123.96875;2;T Spawn to B Arch;-53.392700195313;-176.53134155273;250;0;1;0;0;0;0
-358.90969848633;-934.96875;-165.14535522461;2;Short;-77.337371826172;115.00022888184;250;0;0;0;0;0;0
-142.99548339844;-1418.4146728516;-72.175369262695;2;Deep Ramp;-6.4064455032349;-22.859741210938;250;0;1;0;9;0;0
31.970613479614;-2375.96875;-39.96875;2;Palace to Balcony;4.7525177001953;62.65465927124;250;0;0;0;0;0;0
-554.97308349609;-2103.669921875;-179.96875;2;T Spawn Catwalk;-18.503944396973;30.979089736938;250;0;1;0;0;0;0
-554.97308349609;-2103.669921875;-179.96875;2;A Site to A Ramp;-22.442003250122;49.969272613525;250;0;0;0;0;0;0
-260.74249267578;-2345.3876953125;-167.96875;2;Catwalk;-18.446584701538;85.931701660156;250;0;1;0;0;0;0
-260.74249267578;-2345.3876953125;-167.96875;2;CT;-64.105659484863;-160.50489807129;250;0;0;0;0;0;0
181.96875;-1717.96875;-167.96875;2;B Aps Entrance;-42.615016937256;111.38878631592;250;1;1;0;7;450;0
181.96875;-1717.96875;-167.96875;2;Short Left Arch;-37.677452087402;130.62532043457;250;1;1;0;7;450;0
457.99371337891;-1711.96875;-240.96192932129;2;T Ramp (Oneway);-10.60057258606;133.23341369629;250;0;0;0;0;0;0
-1047.9989013672;-313.96875;-367.96875;2;Tunnel to Short;-44.757385253906;-74.197875976563;250;0;0;0;0;0;0
-972.18530273438;-374.03125;-348.94943237305;2;Tunnel to A Site;-57.638782501221;-75.953453063965;250;0;0;0;0;0;0
814.99975585938;-1548.8315429688;-108.96875;2;T Roof to Under Balcony;-27.608777999878;163.32595825195;250;0;0;0;0;0;0
-2415.9924316406;-115.75729370117;-157.98042297363;2;B Site to B Apartments;-28.163202285767;44.175987243652;250;0;0;0;0;0;0
-2635.96875;104.03125;-159.53881835938;2;Banks to Apartments;-24.374765396118;27.913589477539;250;0;0;0;0;0;0
-1863.9914550781;335.96875;-159.96875;2;B Site to Palace;-31.166181564331;-51.115127563477;250;1;1;0;21;450;0
-1862.9971923828;176.00332641602;-159.96875;2;B Site to Alley;-42.846515655518;22.061498641968;250;0;0;0;0;0;0
