-973.90252685547;923.98254394531;-65.142753601074;1;Car (Unsafe);6.2477970123291;-16.785346984863;800;0;1;0;0;0;0;0
-1247.96875;1100.3322753906;-180.26153564453;1;First Angle Spot;-4.1756367683411;-28.856025695801;800;0;1;0;0;0;0;0
303.94;147.67;7.44;3;Fake-Duck Box;-4.7;-151.72;800;0;0;0;0;0;0;0
-891.82025146484;952.02178955078;35.03125;3;Car;-16.248031616211;-33.391254425049;800;0;0;0;0;0;0;0
-444.46;779.1;36.03;1;Fake-Duck Box;-20.88;-51.65;800;0;0;0;0;0;0;0
303.94;147.67;7.44;1;Fake-Duck Box;-4.7;-151.72;800;0;0;0;0;0;0;0
-891.82025146484;952.02178955078;35.03125;1;Car;-16.248031616211;-33.391254425049;800;0;0;0;0;0;0;0
-551.07867431641;512.7490234375;67.031181335449;3;Fake-Duck;7.380352973938;-34.802043914795;800;0;1;0;0;0;0;0
656.63024902344;805.45764160156;8.03125;3;Fake-Duck;-23.947103500366;-104.5454788208;800;0;0;0;0;0;0;0
442.57968139648;870.21655273438;128.03125;1;Box One-way;-16.114616394043;-97.57251739502;800;0;0;0;0;0;0;0
-564.94934082031;638.80139160156;-110.81857299805;1;Up Down;4.8618664741516;135.27728271484;800;0;1;0;0;0;0;0
-548.83648681641;510.94213867188;67.031181335449;1;Fake-Duck;-20.812528610229;-35.429000854492;800;0;0;0;0;0;0;0
-735.783203125;-1261.0194091797;0.03125;1;Back [CT]Barrels;-18.119138717651;-9.788200378418;800;0;0;1;0;0;0;0
563.07830810547;874.93664550781;129.03060913086;1;[B][1];-15.788867950439;-104.50703430176;800;0;0;0;0;0;0;0
-659.24011230469;290.9206237793;1.03125;1;[B][4];-24.322828292847;-22.243782043457;800;0;0;0;0;0;0;0
251.70715332031;153.50942993164;59.320114135742;1;[B][9];-5.9280624389648;-52.673503875732;800;0;1;0;0;0;0;0
475.7038269043;-143.28500366211;128.03125;1;Tunel (1 Assist);12.622547149658;82.657707214355;800;0;1;0;0;0;0;0
475.71447753906;-143.22451782227;128.03125;1;Boost (1 Assit);9.7427463531494;86.619911193848;800;0;1;0;0;0;0;0
-391.27145385742;786.81726074219;37.03125;1;[CT][3];-21.001636505127;-53.710342407227;800;0;0;0;0;0;0;0
594.14916992188;896.09033203125;33.03125;1;Fake-Duck;-24.2879658;-105.855942;800;0;0;0;0;0;0;0
626.96606445313;997.21978759766;32.03125;1;CT [FD];-25.9603099823;-103.29123687744;800;0;0;0;0;0;0;0
-762.19323730469;203.03910827637;33.03125;1;1w box on B 1w box on B;-21.0293255;-15.9621477;800;0;0;0;0;0;0;0
483.62048339844;870.22436523438;128.03125;1;one-way Plant;-14.9829054;-91.879;800;0;0;0;0;0;0;0
1453.2612304688;806.52899169922;3.9283142089844;1;Boost;-20.302631378174;174.7716217041;800;0;0;0;0;0;0;0
1621.4670410156;1161.5478515625;1.7259197235107;1;Box;-13.829714775085;-55.04536819458;800;0;0;0;0;0;0;0
388.93081665039;-138.64082336426;128.03125;1;ramp;-11.41801738739;139.5471496582;800;0;0;0;0;0;0;0
-1261.4315185547;941.49090576172;-170.65264892578;1;Car;-4.4482202529907;-15.637655258179;800;1;1;1;0;450;0
-973.90252685547;923.98254394531;-65.142753601074;3;Car (Unsafe);6.2477970123291;-16.785346984863;800;1;1;1;2;450;0
442.57968139648;870.21655273438;128.03125;1;Box 1-way;-16.114616394043;-97.57251739502;800;0;0;0;0;0;0;0
-437.86434936523;300.18032836914;72.0625;1;Arch Boost Barrels;2.902672290802;-65.874786376953;800;1;1;0;0;0;0;0
