-2544.2954101563;-159.23599243164;11608.03125;3;rudzim(-95 max dmg);-19.609834671021;71.185523986816;800;1;0;0;1;450;0
-2544.2954101563;-159.23599243164;11608.03125;1;Fake-Duck);-19.609834671021;71.185523986816;800;1;0;0;1;450;0
-2377.4838867188;-60.74845123291;11552.03125;3;One-Way Bomb Fake-Duck;0.062693700194359;80.846267700195;800;0;1;0;0;0;0;0
-2046.96;-39.99;11868.03;3;Fake-Duck Bomb;-11.15;92.71;800;0;0;0;0;0;0;0
-1890.48;-295.96;11799.03;3;SandBags e Fake-Duck;-9.79;59.38;800;0;0;0;0;0;0;0
-1928.9;137.98;11776.03;3;DoubleBox Fake-Duck;-25.32;128.73;800;0;0;0;0;0;0;0
-1680.03;155.03;11776.03;3;DoubleBox e SandBags;-13.40;157.58;800;0;0;0;0;0;0;0
-1634.82;764.95;11776.03;3;Wall;-13.50;-151.72;800;0;0;0;0;0;0;0
-2176.25;-89.63;11580.38;3;Fake-Duck Cement;-19.46;119.63;800;0;0;0;0;0;0;0
-2238.34;-129.43;11600.30;3;One-Way Bomb Fake-Duck;-32.04;85.63;800;0;0;0;0;0;0;0
-1834.61;-180.30;11776.03;3;Fake-Duck Down;-16.74;59.09;500;0;0;0;0;50;450;0
-1834.61;-180.30;11776.03;1;Fake-Duck Down;-16.74;59.09;500;0;0;0;0;50;450;0
-1519.18;862.76;11783.24;1;Cement;-17.28;-154.51;800;0;0;0;0;0;0;0
-942.38;612.12;11873.03;1;Fake-Duck Bomb One-Way;-11.47;165.99;800;0;0;0;0;0;0;0
-677.93;665.88;11783.02;1;Generator;-16.67;179.98;800;0;0;0;0;0;0;0
-2032.29;-578.73;11776.03;1;Fake-Duck Plataform;-22.08;62.26;800;0;0;0;0;0;0;0
-1723.35;-510.81;11776.03;1;One-Way Wall;-31.39;115.30;800;0;0;0;0;0;0;0
-1969.96875;-99.347038269043;11776.03125;1;Spawn CT;-12.078001022339;30.2483501434337;800;0;0;0;0;0;0;0
-2046.96;-39.99;11868.03;1;Fake-Duck Bomb;-11.15;92.71;800;0;0;0;0;0;0;0
-1890.48;-295.96;11799.03;1;SandBags e Fake-Duck;-9.79;59.38;800;0;0;0;0;0;0;0
-1928.9;137.98;11776.03;1;DoubleBox Fake-Duck;-25.32;128.73;800;0;0;0;0;0;0;0
-1680.03;155.03;11776.03;1;DoubleBox and SandBags;-13.40;157.58;800;0;0;0;0;0;0;0
-1368.03;1017.91;11777.03;1;DoubleBox and SandBags;-21.43;-153.68;800;0;0;0;0;0;0;0
-1634.82;764.95;11776.03;1;Wall;-13.50;-151.72;800;0;0;0;0;0;0;0
-2176.25;-89.63;11580.38;1;Fake-Duck Cement;-19.46;119.63;800;0;0;0;0;0;0;0
-2238.34;-129.43;11600.30;1;One-Way Bomb Fake-Duck;-32.04;85.63;800;0;0;0;0;0;0;0
-951.08892822266;577.03521728516;11840.020507813;3;CT Vents;-15.29437828064;170.3126373291;800;0;0;0;0;0;0;0
-974.01556396484;442.03125;11776.03125;1;CT 3D;-21.780126571655;159.31085205078;800;0;0;0;0;0;0;0
-1380.8359375;-699.57727050781;11848.0625;1;Fake-Duck A;-22.472091674805;42.491542816162;800;0;1;0;3;450;0
-694.38922119141;-1335.0450439453;11648.03125;3;Fake-Duck rudzim;6.7983140945435;39.186008453369;800;1;1;0;57;450;0
-2364.7155761719;373.29525756836;11744.03125;1;metal box by cNze metal box by cNze;-28.005558013916;56.159603118896;800;1;0;1;5;450;0
-2058.2001953125;-666.89312744141;11776.03125;1;Fake-Duck Plataform;-20.828279495239;65.690650939941;500;1;0;0;1;450;0
-1949.5693359375;-602.75592041016;11776.03125;1;Middle rush;-30.59436416626;57.636745452881;500;0;0;1;1;450;0
-2058.2729492188;-667.05395507813;11776.03125;3;Fake squat;-21.139553070068;65.89688873291;500;1;0;0;2;450;0
-1949.55859375;-602.73736572266;11776.03125;3;Middle rush;-30.589155197144;57.644287109375;500;0;0;1;1;450;0
-1915.3151855469;-221.41914367676;11776.03125;3;Triple Box Bombsite;-13.585629463196;106.12586212158;500;1;0;0;4;450;0
-1844.6907958984;-218.94320678711;11776.03125;1;Fake-Duck Plataform;-24.825523376465;64.948547363281;500;0;0;1;1;450;0
-1846.3035888672;-189.05191040039;11776.03125;3;Fake squat;-19.987051010132;63.566707611084;500;0;0;0;0;0;0
-1754.4836425781;-49.436115264893;11776.03125;1;Fake-Duck Plataform;-6.5541915893555;65.552093505859;500;0;1;1;3;450;0
-1754.7067871094;-50.010566711426;11776.03125;3;Fake squat;-4.2546029090881;68.786613464355;400;0;1;1;3;450;0
-1771.2512207031;-98.341766357422;11776.03125;3;Fake squat;-24.077257156372;69.547256469727;400;0;0;0;0;0;0
-1956.2243652344;-52.085388183594;11776.03125;1;CT Spawm;-17.463945388794;24.32458114624;400;0;0;0;0;0;0
-1950.5666503906;-24.626901626587;11776.03125;3;CT Spawm;-12.875557899475;26.563390731812;400;0;0;0;0;0;0
-1413.4478759766;548.7705078125;11874.53125;3;Explosion Middle Road;-10.955357551575;-125.54386901855;400;1;0;0;37;450;0
-1497.4978027344;644.51470947266;11875.630859375;3;Explosion Middle Road;-9.3674983978271;-107.60215759277;400;1;0;0;12;450;0
-1498.3491210938;630.24285888672;11874.53125;1;After burning the box;-7.4270544052124;-107.00842285156;400;0;0;1;1;450;0
-1458.5251464844;632.134765625;11873.03125;1;Burn middle road;-8.6214370727539;-117.40781402588;400;1;0;0;10;450;0
-1395.1041259766;511.81091308594;11873.53125;1;burn Bombsite Fake-Duck;-6.4832797050476;145.42921447754;250;0;0;0;0;0;0
-1058.9722900391;431.88073730469;11776.03125;1;Burn middle road;-14.908646583557;-151.35877990723;250;1;0;0;8;450;0
-1011.5278320313;593.32769775391;11776.03125;1;burn Haystack;-27.74241065979;-173.6036529541;450;0;0;0;0;0;0
-935.66082763672;803.85864257813;11776.03125;1;burn Bombsite Fake-Duck;-20.452421188354;177.26689147949;450;0;0;0;0;0;0
-1148.2938232422;924.03204345703;11776.03125;3;Bombsite;-12.907538414001;-176.9479675293;450;0;0;0;0;0;0
-1411.0288085938;519.49273681641;11873.53125;3;Bombsite;-2.9677894115448;145.3595123291;450;1;0;0;2;450;0
-1468.4429931641;948.94934082031;11776.03125;1;burn Bombsite Fake-Duck;-14.089702606201;-136.40794372559;450;1;0;0;6;450;0
-1444.7202148438;972.73297119141;11776.03125;3;Bombsite;12.025054931641;-136.78955078125;450;1;1;0;13;450;0
-2048.5212402344;1061.7524414063;11750.751953125;1;Anti Rush Stairs;-15.935865402222;-99.327392578125;450;0;0;0;0;0;0
-2116.5961914063;958.09454345703;11744.03125;1;burn the upper part of the stairs;-7.0606336593628;-107.06986236572;450;0;0;1;1;450;0
-2119.7509765625;956.63848876953;11744.03125;3;Anti Rush Stairs;-9.2081470489502;-108.83710479736;450;0;0;1;1;450;0
-2343.6604003906;681.08721923828;11849.03125;1;Middle entrance anti-rush;-6.1244020462036;-48.1672706604;450;0;0;0;0;0;0
-2057.6330566406;954.38494873047;11744.03125;1;Anti Rush Stairs;-18.140132904053;-101.5390625;450;0;0;0;0;0;0
-2348.3845214844;344.37557983398;11744.03125;1;Generator bit m1m2;-27.324487686157;32.495929718018;450;1;1;0;11;450;0
-2097.234375;-39.229446411133;11555.149414063;1;DoubleBox and Fake-Duck;-33.309173583984;128.97230529785;450;0;0;0;0;0;0
-2268.7373046875;-218.30238342285;11626.40234375;1;Bombsite Box Fake-Duck;-25.974767684937;87.399139404297;450;0;0;1;1;450;0
-2220.7236328125;-149.55883789063;11610.306640625;1;Bombsite Box Fake-Duck;-30.814611434937;87.183647155762;450;0;0;0;0;0;0
-2271.1743164063;-231.41877746582;11627.62109375;3;Fried three boxes of fake squats;-22.646369934082;87.143341064453;450;0;0;1;1;450;0
-2252.5112304688;-294.85372924805;11618.294921875;3;Fried three boxes of fake squats;-19.772165298462;88.679756164551;450;1;0;0;7;450;0
-2476.3137207031;189.90924072266;11746.344726563;1;Fake-Duck Haystack;-20.65407371521;15.253295898438;450;0;0;0;0;0;0
